Label,Review
1,move time vs total time move time always 13 total time stop fastest pace therefore also  pretty annoy  voice feedback therefore also  eg  split 5 minkm voice feedback say 3 minkm 
0,great recommene 
0,excellent app weekly long walk friend fun see mile add see high hill 
0,excellent really good accuracy guess depends gps quality though  great app many feature  autobackup google drive really cool  never worry might loose data 
1,still lacking please include compass mode map rotation impossible determine direction travel country road offroad also option thicker track line would great daylight hard see 
0,great super 
0,good good 
0,love keep record hike 
0,love google programmer 
0,pretty cool cool app track distance travelled speed 
0,zte blade iii like track like drive bike  jungle   urban place  ill drive bike every saturday cousin  like 
0,love app fingernail 
0,nice app easy use 
1,track unreliable recently maybe due google play service track inaccurate apps use gps fine  need another track app   oh  visit web page  redirects back  shoddy 
0,01 verry good app 
0,work advertised multiple platform 
1,count calorie  bizarre feature creep    user want app count calorie use runkeeper number apps use simple hrm  app location tracking recording  beware feature creep  swiss army knife app wrong tool job 
0,good simple app good app 
1,contact none business  instal update remove reading contact 
0,awesome app well designed useful use bike hike jetskiing dirt biking  work great 
0,god bless hand good 
1,thank add calorie used  however share everything world  give permission updatedelete stuff device memory certainly nt need access contact  stop invasive   
0,cool one wo nt forget reach already travelled destination 
0,good app help improve cycling skill 
1,nice ui measure poorly compared sport tracker really like easy navigate menu app  hand actually measure running biking route way 35 km  spite nice ui make totally useless sport tracker 
1,minor issue used able embed map link excel easy reference feature gone 
0,ok 
0,great app  really good app quite accurate map satellite  even elevation nt wildly  get map upload mac though stats 
0,super exciting 
1,install error fixed 5 mo wrong signature error aug 2013 version aborted update install android took 5 mo  update jan 2014 version install  problem wapp battery drain us much power  otherwise work fine fun see wherehow far went  espec  play tourist 
0,love love use go errand  sometimes want show honey much actually run kid   
1,wrong  let face map icon suck  badly  app great useful information anyone except  throw option save share route others opened followed map  example  went great scenic run click run cindy route   there alot one way road short bridge  drive truck route took avoid click drive dave route thriugh new york  
0,brilluant app  cant velieve free use app map 5k 10k route work amazing  allows measure route complete route discription risk assessment picture type get home  never usually review thing impressed 
0,ca nt beat free google apps 
0,good gps tracker good app work fast 
0,samsung galaxy note 3 excellent   
1,definitely need lot work great app nt user friendly dark background  definitely need ui makeover improve user experience 
1,wrong distance  tried record run around 7 km 4 time  however distance show 3228 2439 3052 4407 km   sync google drive data sync description 
0,excellent 
1,nt wanted update google apps month  seem get worse order magnitude  update make apps unusable 90 time phone unusable well  update take away functionality  go app development even facebook apps work better google day 
0,great free exercise tracker  replay awesome google earth 
1,battery hog since last update battery get life sucked  please fix  update  1272014 gps keep drop run sometimes drop multiple time  help update 232014 gps signal drop every run past several week dropped signal expect track run without gps signal  
